# Yale Bright Star Catalogue (BSC5), Hoffleit & Warren 1991, ADC/CDS V/50.
# Trimmed for the Simathon 02 demo. Source: tdc-www.harvard.edu/catalogs/bsc5.dat.gz
# ra_deg,dec_deg,vmag,b_v,dist_pc   (dist_pc = 0 means no usable parallax)
297.59042,-61.06139,6.210,-0.140,0.0
296.24375,45.13083,2.870,-0.030,33.3
296.41500,36.09111,6.430,-0.030,55.6
296.46417,35.01278,6.090,1.060,0.0
297.68667,-59.19306,5.420,0.080,76.9
297.01250,-13.70333,6.110,0.200,0.0
296.66458,25.13389,6.620,0.270,0.0
296.60667,33.72778,4.990,0.470,20.4
296.64583,32.88861,6.180,1.130,62.5
296.84708,18.53417,3.820,1.410,0.0
297.55750,-47.55722,5.940,1.700,0.0
297.29833,-28.78889,6.050,0.400,0.0
296.95250,25.38389,5.950,0.990,0.0
297.25917,-10.87083,6.040,1.240,0.0
297.12667,10.69417,6.440,0.960,0.0
296.86583,38.40750,5.770,-0.060,0.0
297.17542,11.81583,5.720,0.000,333.3
296.07708,69.33694,5.920,0.050,0.0
297.24458,19.14222,5.000,0.100,100.0
296.86167,47.90778,6.120,1.640,0.0
298.15667,-54.97111,5.740,0.920,0.0
298.16250,-54.97667,6.500,0.100,0.0
297.18292,35.31139,6.530,0.440,58.8
297.21083,33.43722,6.440,0.200,0.0
297.96083,-39.87444,5.330,-0.060,50.0
297.69500,-10.76361,5.390,0.380,0.0
297.57292,7.90250,6.510,-0.100,0.0
297.36458,38.71000,6.110,0.900,0.0
297.47750,28.44056,6.380,-0.060,0.0
297.69583,8.86833,0.770,0.220,5.1
298.66833,-61.17083,6.240,0.160,0.0
297.79625,-2.46083,6.130,1.570,0.0
297.75667,10.41556,5.110,0.550,20.8
298.05000,-19.04500,5.920,0.980,47.6
297.82375,9.63028,6.250,0.100,0.0
296.68625,68.43833,6.340,0.280,0.0
297.64125,32.91417,4.230,1.820,83.3
297.76708,22.61000,4.950,-0.140,0.0
297.64167,38.72250,5.120,1.690,0.0
297.65542,40.59972,5.690,-0.040,0.0
297.69583,37.82639,6.060,1.700,200.0
298.01458,11.62889,6.130,0.650,45.5
298.11833,1.00556,3.900,0.890,100.0
298.27667,-14.60306,6.480,0.140,0.0
298.06500,10.35139,6.540,-0.010,0.0
298.00667,24.99222,5.570,0.710,166.7
298.09083,18.67194,6.230,0.010,0.0
298.32792,-3.11444,5.650,0.200,333.3
297.65708,52.98806,5.030,1.280,71.4
297.83083,47.37722,6.200,0.360,0.0
298.57375,-23.94111,6.180,1.020,13.3
299.67208,-69.16389,5.750,0.230,31.2
298.34417,4.40056,6.530,0.020,0.0
298.81542,-41.86833,4.130,1.080,28.6
297.04333,70.26778,3.830,0.890,62.5
298.06792,36.43222,6.100,1.430,0.0
298.53417,-8.57417,5.790,1.640,0.0
298.77125,-33.04639,6.460,1.480,0.0
299.24042,-57.92556,6.530,1.530,0.0
299.27583,-58.90139,5.260,-0.010,45.5
299.72083,-68.76222,6.390,0.160,0.0
297.99625,47.02750,5.620,-0.070,111.1
300.14792,-72.91056,3.960,-0.030,62.5
298.03000,47.93194,5.910,-0.180,0.0
298.36542,24.07972,4.580,-0.060,111.1
298.65667,-8.22722,5.710,-0.080,100.0
298.65875,-8.23722,6.490,-0.040,100.0
298.56208,8.46139,4.710,1.050,43.5
298.68667,0.27361,5.610,0.100,0.0
298.96000,-26.29944,4.700,0.750,16.1
298.66792,7.14028,6.150,0.030,0.0
298.83167,-6.73417,6.510,0.390,100.0
298.25500,47.80750,6.290,-0.110,0.0
298.62958,24.31944,5.520,-0.020,66.7
298.82833,6.40667,3.710,0.860,14.3
300.09583,-66.94944,5.760,1.040,27.0
299.23667,-27.17000,4.520,1.460,71.4
299.42208,-38.05833,6.550,0.390,0.0
298.70125,36.99611,5.760,0.750,0.0
298.77708,30.19528,6.570,-0.080,0.0
298.32250,57.52361,5.140,-0.130,0.0
299.00542,16.63472,5.360,0.670,111.1
299.05958,11.42389,5.280,-0.010,43.5
298.39750,59.70889,6.060,0.020,0.0
300.46833,-66.94417,5.310,1.220,40.0
298.96542,38.48667,4.940,-0.080,0.0
299.48750,-15.49139,5.020,0.050,31.2
299.07667,35.08333,3.890,1.020,66.7
299.25083,20.99806,6.480,0.070,0.0
299.73500,-30.53806,6.280,1.050,0.0
299.73833,-26.19556,4.830,0.900,71.4
298.90750,52.43889,4.920,0.120,200.0
299.18417,36.25083,6.020,-0.150,0.0
300.10542,-49.35111,6.170,1.060,0.0
299.43917,16.78917,5.530,-0.050,0.0
299.93417,-35.27639,4.370,-0.150,0.0
299.96375,-34.69778,5.300,0.170,30.3
300.43625,-59.37611,5.130,1.530,200.0
298.84208,58.25028,6.090,1.020,0.0
300.11042,-43.04333,6.140,1.640,0.0
299.30792,40.36806,5.450,-0.100,0.0
300.06625,-37.70222,5.950,1.000,0.0
300.20125,-45.11306,5.810,0.280,58.8
300.08458,-33.70389,5.660,0.490,20.4
299.18792,50.90250,6.430,-0.010,0.0
298.98083,58.84611,4.960,1.590,250.0
299.07917,56.68694,6.120,0.000,0.0
299.68917,19.49222,3.470,1.570,76.9
299.84458,1.37778,6.170,1.130,0.0
299.94750,-9.95833,5.880,0.580,25.0
299.48417,42.26083,6.430,0.000,333.3
300.36000,-40.81417,6.290,0.110,0.0
299.65833,30.98361,5.490,-0.060,27.8
299.79375,23.10139,5.670,0.000,52.6
299.64333,38.10556,6.320,-0.090,250.0
300.34958,-22.73722,6.010,0.970,0.0
301.38667,-67.32083,6.070,0.640,18.5
300.01375,17.51667,5.370,1.670,0.0
299.83542,45.77222,5.920,0.160,0.0
299.98000,37.04278,5.190,-0.170,0.0
300.24542,8.55806,5.910,1.520,0.0
300.49417,-13.63694,5.710,0.080,50.0
300.66458,-27.70972,4.580,1.650,35.7
299.81417,52.05583,6.150,-0.190,0.0
300.88958,-37.94083,4.770,1.410,50.0
300.27542,27.75361,4.640,0.180,33.3
299.61958,63.53417,5.960,0.090,0.0
300.31375,37.09889,6.200,1.310,0.0
300.43625,24.80028,5.880,-0.120,0.0
300.50583,24.93806,5.220,0.360,250.0
300.93458,-22.59556,6.450,0.500,0.0
301.08167,-32.05639,4.990,1.210,142.9
300.34000,50.10472,5.050,1.110,71.4
301.00500,-7.46972,6.720,0.350,0.0
300.81833,18.50056,5.960,1.420,0.0
302.08542,-66.35472,6.450,1.580,0.0
300.87500,16.03139,5.670,-0.100,125.0
302.18167,-66.18194,3.560,0.760,5.9
299.67458,70.36694,6.330,0.880,0.0
301.09667,-0.70944,5.680,1.300,250.0
301.38375,-33.00000,6.530,-0.080,0.0
301.03458,7.27806,5.520,1.060,200.0
300.90583,29.89667,5.710,0.730,21.3
301.27250,-11.59944,6.340,0.520,0.0
301.02583,17.07000,5.800,0.610,16.7
301.84667,-52.88083,4.940,1.620,71.4
301.89625,-55.01639,6.260,0.530,0.0
301.36000,-12.66528,6.550,0.040,0.0
300.36875,64.82111,5.270,1.560,166.7
301.24417,23.21028,6.450,0.000,0.0
301.15042,32.21861,5.640,0.540,0.0
301.28958,19.99111,5.100,1.060,31.2
301.36042,15.50028,6.340,1.640,0.0
301.55083,-4.07833,6.470,1.160,0.0
300.58458,64.63444,6.570,0.000,0.0
301.29083,38.47833,6.190,0.640,24.4
301.12000,48.22972,6.160,0.040,0.0
300.70458,67.87361,4.510,1.320,58.8
299.90250,76.48139,6.200,1.610,0.0
301.27792,51.83944,6.140,1.600,0.0
301.72250,23.61444,5.070,-0.180,0.0
301.59083,35.97250,5.360,0.850,31.2
302.00750,-0.67833,5.990,1.020,0.0
302.78000,-57.52389,6.370,0.060,0.0
301.33958,56.34139,6.210,0.430,0.0
301.95958,9.39972,6.430,0.460,66.7
302.13042,-10.06278,6.180,0.060,0.0
301.18583,63.89056,6.260,0.100,43.5
302.02708,16.66417,6.420,1.910,0.0
301.55750,53.16583,5.850,0.390,37.0
306.22667,-83.31056,6.170,0.200,0.0
301.92250,34.42306,6.110,0.160,0.0
302.15958,10.72583,6.310,-0.120,0.0
301.38667,61.99556,5.390,1.180,27.0
301.79792,50.22917,6.540,0.130,0.0
302.79958,-36.10111,5.320,0.870,5.6
301.22208,68.02722,6.280,1.650,0.0
302.48583,20.91528,6.480,0.380,34.5
303.09958,-42.78056,6.220,1.230,0.0
303.61208,-63.41583,6.090,0.310,0.0
302.35667,36.83972,4.930,-0.130,0.0
302.79208,-8.84222,6.490,-0.150,0.0
302.82625,-0.82139,3.230,-0.070,83.3
302.63958,26.90417,5.520,0.080,500.0
302.99125,-12.39250,6.340,1.210,0.0
302.76458,21.13472,6.220,0.900,0.0
303.57917,-52.44556,5.650,1.500,50.0
303.10792,-12.61750,5.850,0.480,27.0
302.83792,21.87556,6.260,-0.020,0.0
303.14667,0.86750,6.270,0.020,111.1
302.95000,26.80889,5.490,1.410,0.0
303.00292,26.47889,5.920,-0.110,0.0
303.30792,-1.00944,5.470,1.430,35.7
303.01583,47.73694,6.920,-0.120,0.0
303.82250,-27.03278,5.730,0.880,8.1
303.41917,24.23889,6.560,0.290,90.9
303.56917,15.19750,4.950,0.080,43.5
303.96083,-30.00528,6.300,1.510,0.0
303.13250,51.46361,6.010,1.140,0.0
302.89542,62.07861,5.750,0.470,32.3
304.09875,-36.45444,6.390,1.540,0.0
304.11042,-35.19778,6.530,0.370,0.0
303.32500,46.81583,4.830,0.090,83.3
303.56042,28.69472,5.180,0.180,100.0
304.76250,-63.23111,6.270,1.040,0.0
303.42833,43.37917,6.140,1.500,0.0
303.52083,36.60528,6.450,0.000,0.0
303.40792,46.74139,3.790,1.280,142.9
303.63333,36.80639,4.970,0.140,27.8
303.59000,42.10361,6.710,-0.040,0.0
304.09500,-12.33694,6.320,0.010,0.0
303.81625,25.59194,4.780,-0.180,0.0
303.34958,56.56778,4.300,0.110,47.6
303.87583,23.50861,5.150,1.040,250.0
303.36542,60.64056,5.790,1.470,0.0
303.84875,33.72944,5.660,0.910,0.0
303.94208,27.81417,4.520,1.260,125.0
304.73333,-47.71083,6.310,1.670,0.0
304.08208,21.59861,6.130,1.040,0.0
304.41208,-12.50833,4.240,1.070,166.7
304.50583,-21.81000,5.870,1.000,25.0
304.82458,-47.58028,6.130,0.460,38.5
302.22208,77.71139,4.390,-0.050,0.0
303.86792,47.71444,3.980,1.520,71.4
304.01417,38.89778,6.270,0.010,0.0
304.19625,24.67111,5.320,0.950,0.0
304.51375,-12.54472,3.570,0.940,29.4
303.93083,50.23278,6.310,0.000,0.0
304.00250,45.57944,5.910,0.380,0.0
304.11750,37.05639,6.480,-0.090,0.0
305.13458,-55.05083,6.270,1.590,0.0
304.23042,40.36500,5.240,1.650,250.0
304.38125,29.14806,6.220,1.010,111.1
304.84833,-19.11861,5.280,1.400,40.0
304.37125,42.72194,6.290,1.640,0.0
304.44667,38.03306,4.810,0.420,250.0
305.11708,-29.19722,6.300,0.170,0.0
305.21625,-35.67361,6.460,1.310,0.0
305.42083,-49.99944,6.270,0.550,22.2
304.52917,40.73222,5.840,0.100,142.9
304.93042,-1.07861,6.060,1.090,0.0
304.61917,37.00000,5.580,0.060,0.0
304.66292,34.98278,5.170,0.650,142.9
304.87167,13.21694,6.210,1.630,0.0
305.10875,-6.36167,6.630,1.550,0.0
305.16583,-12.75917,4.760,-0.050,47.6
305.00083,13.54806,5.950,0.310,0.0
305.19417,-14.78500,6.100,-0.020,100.0
305.25292,-14.78139,3.080,0.790,100.0
304.70667,46.32278,6.450,-0.130,0.0
305.08542,14.56917,6.130,0.910,0.0
305.61458,-42.04972,5.590,0.000,28.6
305.08917,17.79306,5.800,1.490,0.0
304.60333,55.39722,5.760,0.110,333.3
304.95125,37.13250,6.570,0.000,0.0
304.38042,66.85389,5.930,0.580,14.9
305.06333,39.40333,6.230,0.060,333.3
308.32292,-80.96500,5.770,1.140,0.0
304.98375,46.83750,6.500,-0.060,0.0
305.97167,-42.42278,5.640,0.200,62.5
305.75333,-9.65472,6.300,0.910,0.0
305.51417,24.44611,5.540,-0.060,0.0
306.41208,-56.73500,1.940,-0.200,0.0
305.12667,53.59611,6.180,1.560,0.0
304.90292,62.25750,5.720,-0.050,0.0
305.71792,14.55139,6.170,0.510,29.4
305.79458,5.34306,5.310,0.970,500.0
305.51250,41.13139,6.390,1.070,0.0
305.55708,40.25667,2.200,0.680,333.3
305.65583,31.26500,6.090,1.350,0.0
305.52250,45.79500,5.580,1.080,0.0
306.44958,-40.79639,6.090,1.360,0.0
305.68875,41.02611,5.930,1.600,0.0
306.36167,-28.66333,5.850,1.100,26.3
305.73125,42.98333,6.200,0.950,71.4
306.15625,1.06861,6.150,-0.040,0.0
305.02500,68.88028,5.550,1.590,0.0
305.29750,63.98028,5.690,1.560,0.0
305.96542,32.19000,4.430,1.330,71.4
305.93500,37.47639,5.900,-0.200,0.0
306.72083,-37.40306,6.250,0.970,23.8
306.42708,-2.80028,6.110,1.190,0.0
306.43333,10.05639,6.330,1.560,0.0
306.41875,21.40972,5.660,0.930,0.0
309.57750,-81.28889,5.910,1.710,0.0
306.50500,19.86500,6.410,1.020,0.0
306.83000,-18.21167,5.250,-0.070,0.0
306.13500,53.55194,6.510,0.010,0.0
306.59667,17.31556,6.220,1.010,0.0
307.19458,-35.59583,6.100,-0.110,0.0
306.27125,59.60000,6.440,0.090,200.0
307.18167,-15.74167,6.410,0.990,0.0
307.03125,8.43750,6.250,1.080,0.0
307.10375,-3.35778,6.130,-0.060,0.0
307.21500,-17.81361,4.780,0.380,21.3
306.78208,34.32889,6.390,0.480,0.0
307.07000,2.93694,6.210,0.900,0.0
307.38042,-22.39167,6.160,1.550,0.0
306.89292,38.44028,5.620,0.060,47.6
306.59792,56.63889,6.360,0.000,0.0
306.75958,49.38333,5.690,0.260,83.3
307.46875,-18.58667,6.740,0.220,0.0
307.47458,-18.58333,5.940,0.080,0.0
307.41250,-2.88556,4.910,1.150,47.6
307.73667,-29.11250,6.390,0.210,0.0
307.33792,20.08778,6.550,0.230,0.0
307.34875,30.36861,4.010,0.400,71.4
307.33500,36.45472,5.880,0.520,0.0
307.57500,10.89583,6.080,-0.030,0.0
307.76792,-15.05639,6.120,0.790,0.0
308.96542,-69.61111,6.110,1.290,0.0
307.74208,20.60583,6.180,0.150,0.0
307.80417,11.26056,7.110,0.030,0.0
307.49958,45.92861,6.410,1.130,142.9
308.21833,-24.94389,6.360,-0.010,0.0
307.36292,56.06806,5.910,-0.040,0.0
307.51458,48.95167,4.950,-0.090,0.0
308.09875,-9.85333,5.650,0.690,30.3
308.47958,-44.51611,5.110,1.010,142.9
307.74667,36.93583,6.190,1.010,0.0
308.89500,-60.58167,4.760,0.280,38.5
307.99250,25.80444,6.340,0.260,111.1
307.39542,62.99417,4.220,0.200,26.3
307.82833,49.22028,5.440,1.550,0.0
308.30333,11.30333,4.030,-0.130,40.0
308.73125,-38.08972,6.440,0.260,0.0
307.83792,52.30972,6.180,1.010,0.0
308.54875,-13.72111,6.130,0.540,0.0
308.69750,-30.47361,6.400,-0.080,0.0
308.47333,10.05972,6.560,0.080,0.0
308.48750,13.02722,5.380,0.070,100.0
309.39708,-61.53000,4.880,0.430,333.3
307.94375,56.78000,6.140,1.430,0.0
308.21792,43.19167,6.600,-0.110,0.0
308.54167,20.98528,6.480,-0.140,0.0
310.51208,-76.18056,6.000,0.440,0.0
310.43208,-75.35056,6.550,0.620,0.0
308.88417,-16.52583,6.190,0.200,0.0
308.47583,35.25083,4.610,1.600,500.0
308.45167,41.77222,6.490,1.000,0.0
307.50292,72.53167,6.270,1.350,0.0
309.39167,-47.29139,3.110,1.000,21.7
308.47875,46.69389,5.780,-0.160,0.0
308.82708,14.67417,4.680,0.110,66.7
309.96417,-62.90778,6.220,1.100,0.0
309.18167,-2.55000,4.890,1.600,62.5
309.03458,25.88250,6.410,0.210,0.0
310.01083,-60.54889,5.120,0.530,20.8
308.71000,51.85417,6.110,0.410,0.0
309.46708,-25.10889,6.360,0.330,0.0
309.32625,0.09694,6.220,-0.080,0.0
307.87667,74.95472,5.200,0.070,83.3
309.26958,26.46194,5.590,-0.070,0.0
310.48792,-66.76083,5.150,-0.060,0.0
309.38750,14.59528,3.630,0.440,35.7
309.45458,11.37778,5.430,0.060,41.7
309.58458,-1.10528,4.320,0.950,100.0
309.38250,31.57250,6.320,-0.090,0.0
309.47750,18.26917,6.250,1.480,0.0
309.38583,31.52194,6.490,0.340,0.0
309.34833,38.32861,6.200,0.990,0.0
309.81833,-14.95472,5.220,-0.120,200.0
309.80500,-2.41278,6.220,-0.100,0.0
309.63042,21.20111,4.820,-0.020,500.0
309.68292,13.31500,5.720,1.530,0.0
310.08250,-33.43194,5.470,1.120,0.0
309.63292,24.11611,5.040,-0.140,0.0
309.64625,23.68056,5.910,0.980,0.0
309.78250,10.08611,5.050,0.720,38.5
309.85375,0.48639,5.160,1.060,100.0
310.04875,-23.77389,6.370,0.720,14.3
309.77083,15.83806,5.970,-0.140,0.0
310.01250,-18.13861,5.100,1.660,52.6
307.06083,81.42278,5.460,1.020,83.3
310.15000,-26.64500,6.510,0.570,0.0
309.79417,21.81722,6.080,-0.060,0.0
309.74792,30.33444,5.680,1.090,76.9
310.13542,-16.12417,5.800,1.000,0.0
309.90958,15.91194,3.770,-0.060,125.0
309.96583,11.24972,6.420,0.550,0.0
307.36458,81.09139,5.960,0.920,45.5
310.34875,-31.59833,5.760,1.530,43.5
310.35042,-26.00000,6.280,1.220,0.0
309.88875,40.57944,6.060,-0.160,333.3
309.84625,45.66694,6.580,-0.060,0.0
311.23958,-66.20306,3.420,0.160,28.6
310.18833,19.93528,6.450,0.630,20.0
310.72083,-39.55861,6.290,1.080,0.0
309.75083,56.00500,6.480,0.000,0.0
310.15083,29.80528,6.080,0.140,100.0
310.31750,14.58306,5.990,1.240,0.0
310.01292,43.45861,5.950,1.190,0.0
311.00958,-51.92111,4.510,0.270,20.4
310.26083,32.30722,5.510,0.880,250.0
310.25167,39.08222,6.510,-0.120,0.0
310.49250,17.52139,6.220,0.940,0.0
310.35792,45.28028,1.250,0.090,0.0
310.07458,60.50528,6.010,0.460,47.6
310.48542,41.71694,5.670,-0.120,0.0
310.59250,35.45611,6.660,-0.160,0.0
310.86458,15.07444,4.430,0.320,76.9
310.55250,50.34000,5.390,-0.100,0.0
307.26292,83.62556,6.190,0.130,0.0
311.30500,-27.24722,6.500,0.940,0.0
310.85083,35.58778,6.470,1.230,0.0
311.58375,-39.19917,5.500,-0.100,0.0
312.32542,-68.77639,5.410,1.120,0.0
311.57750,-36.12028,6.490,0.390,0.0
311.52375,-25.27083,4.140,0.430,10.2
311.54167,-21.51417,5.930,0.040,0.0
310.66542,60.60139,6.150,0.010,0.0
311.21875,25.27056,4.910,1.180,166.7
310.80625,57.11417,6.320,0.330,0.0
311.36750,18.09028,6.380,1.680,0.0
311.41542,30.71972,4.220,1.050,66.7
312.12167,-43.98861,5.110,0.350,19.6
311.09167,56.48806,5.780,1.670,0.0
310.79583,66.65750,5.580,0.220,29.4
311.76500,-2.48667,6.270,1.550,0.0
311.66125,16.12444,5.140,0.490,38.5
311.66458,16.12417,4.270,1.040,38.5
311.55292,33.97028,2.460,1.030,17.5
311.91917,-9.49583,3.770,0.000,47.6
311.93417,-5.02778,4.420,1.650,125.0
312.37083,-46.22694,4.890,1.520,83.3
311.95125,6.00833,5.580,-0.020,500.0
311.94917,3.30667,6.400,-0.020,0.0
311.33792,57.57972,4.510,0.540,21.7
311.79500,34.37417,4.920,1.320,200.0
311.32250,61.83889,3.430,0.920,14.1
311.66042,46.53167,6.300,0.030,0.0
312.90958,-62.42917,6.280,0.150,111.1
312.91167,-62.42917,6.590,0.170,111.1
312.32333,-25.78139,5.860,-0.070,0.0
311.58833,52.99528,6.330,1.120,125.0
311.85208,36.49083,4.530,-0.110,125.0
312.33542,-18.03583,6.210,1.420,0.0
312.49208,-33.77972,4.900,1.000,83.3
311.83667,45.57972,6.400,1.610,0.0
311.13792,69.75194,6.410,0.000,500.0
312.87542,-51.60833,5.050,1.130,0.0
311.95542,47.83194,5.570,1.460,0.0
312.69625,-32.05444,6.360,1.540,0.0
312.75292,-37.91333,5.520,1.380,0.0
311.97000,52.40722,6.270,0.890,55.6
312.40750,12.54528,5.980,0.430,33.3
312.45125,7.86417,6.330,0.020,0.0
312.49625,5.54472,6.210,0.980,0.0
312.67417,-12.54500,5.880,1.070,47.6
312.23458,46.11417,4.840,0.410,58.8
312.17792,51.91056,6.290,-0.070,0.0
312.99500,-33.17722,6.040,0.030,0.0
312.95542,-26.91917,4.110,1.640,0.0
312.65417,18.05139,6.520,0.040,0.0
312.85708,-5.62639,5.990,0.460,35.7
312.47792,46.66111,6.330,-0.070,0.0
312.52042,44.05944,5.040,0.200,40.0
313.03625,-5.50694,5.550,-0.080,0.0
313.70250,-58.45417,3.650,1.250,0.0
313.41750,-39.81000,5.350,1.320,50.0
312.86750,28.25056,5.770,0.720,166.7
313.25500,-23.78306,6.330,0.880,0.0
313.16333,-8.98333,4.730,0.320,52.6
313.35417,-30.71861,6.350,1.090,0.0
313.64583,-50.72778,6.240,-0.120,0.0
312.32250,64.04222,6.450,0.070,0.0
313.27333,-11.57361,6.380,0.670,0.0
313.03208,27.09694,4.590,0.830,27.8
313.00125,32.84917,6.440,-0.150,0.0
313.52833,-27.92556,6.410,1.600,0.0
313.49333,-6.88972,6.440,0.370,0.0
313.28083,29.64944,6.340,1.090,0.0
313.69958,-17.92306,5.780,1.120,0.0
313.31167,44.38722,4.780,-0.140,0.0
310.64667,82.53111,5.750,0.000,0.0
313.32750,45.18194,5.450,1.100,0.0
313.36000,42.41028,6.660,-0.040,0.0
313.47458,33.43778,5.470,1.520,0.0
313.78375,-1.37333,6.550,0.290,0.0
313.59333,28.52194,6.560,-0.130,0.0
313.64000,28.05750,5.010,1.480,333.3
313.59292,40.70306,6.700,-0.070,0.0
313.91958,4.53278,6.050,0.820,0.0
313.90292,13.72139,5.170,1.120,58.8
313.91083,12.56861,5.580,0.120,0.0
314.19708,-26.29639,5.700,0.500,25.6
314.07625,-3.56139,6.570,-0.100,0.0
314.22500,-9.69750,5.510,1.470,0.0
311.88917,80.55222,5.390,1.120,90.9
314.29417,0.46361,6.050,1.220,0.0
314.41917,-16.03167,5.870,0.180,0.0
315.36708,-68.20972,6.370,0.100,0.0
313.95750,47.41778,5.670,0.470,0.0
316.17917,-77.02389,5.150,0.490,40.0
314.05375,51.07500,6.630,-0.100,0.0
314.14458,44.92500,5.960,0.050,0.0
314.67458,-14.48278,6.010,0.230,0.0
314.10625,50.72861,5.810,0.300,0.0
314.10792,49.19583,5.900,1.040,250.0
315.08958,-51.26528,5.760,0.470,0.0
314.29333,41.16722,3.940,0.020,100.0
314.07083,56.88750,6.230,-0.180,0.0
314.60792,10.83917,5.480,0.930,0.0
314.99875,-36.12972,6.110,0.390,0.0
314.56833,22.32583,5.310,1.400,0.0
314.90042,-19.03528,6.250,-0.130,0.0
314.76833,4.29361,5.230,0.460,47.6
314.58125,44.47167,5.550,0.970,62.5
314.62833,41.94028,6.160,-0.080,0.0
314.96167,16.82417,6.660,0.380,0.0
315.01625,7.51639,5.990,0.260,111.1
315.32292,-32.25778,4.670,0.890,29.4
314.62542,50.46222,5.610,-0.150,125.0
315.14083,-4.73028,6.210,0.630,30.3
315.55250,-43.00194,6.640,0.680,55.6
313.68458,75.92556,6.050,0.930,0.0
315.11542,19.32944,5.650,1.610,100.0
315.43875,-26.88111,6.050,0.060,0.0
315.61333,-38.53056,5.940,1.110,55.6
314.95667,47.52111,4.740,-0.050,0.0
315.74167,-38.63167,5.300,0.410,41.7
314.85583,59.43861,5.510,1.400,500.0
315.79250,-27.73194,6.250,0.950,0.0
315.30375,36.02611,5.970,0.980,0.0
317.19958,-76.21250,6.580,1.230,0.0
315.29542,46.15583,5.370,-0.210,0.0
315.74833,-0.92472,6.500,-0.100,0.0
316.30917,-54.72722,5.160,1.210,43.5
315.76250,1.53194,6.250,0.480,28.6
315.75750,14.73000,6.310,1.670,0.0
316.01917,-5.82333,7.310,0.000,333.3
316.01958,-5.82306,5.890,0.680,333.3
316.10125,-19.85500,4.840,0.170,18.2
317.34292,-73.17306,5.680,0.590,20.8
315.60042,44.79111,6.190,1.690,0.0
315.77000,38.65750,6.070,1.010,0.0
315.70208,45.84889,6.480,-0.150,111.1
315.53792,56.66972,5.830,-0.070,250.0
316.14458,5.50278,5.610,1.650,90.9
316.17375,2.94194,6.420,1.050,0.0
316.18917,2.26972,6.330,0.970,0.0
316.60625,-41.38611,5.530,1.350,0.0
316.50500,-30.12500,5.680,1.030,0.0
315.96708,41.62806,6.330,0.380,0.0
315.85833,50.35194,6.370,0.980,0.0
317.13708,-63.92889,5.760,1.180,0.0
315.93042,46.86194,6.320,0.250,0.0
316.48667,-17.23278,4.070,-0.010,58.8
316.60292,-32.34167,5.180,1.100,83.3
316.36125,5.95833,5.940,0.540,66.7
315.94833,53.28611,5.900,0.990,0.0
316.23292,43.92778,3.720,1.650,142.9
316.78208,-25.00583,4.500,1.610,45.5
317.83625,-72.54417,6.200,1.080,0.0
316.59792,26.92444,6.120,1.050,0.0
316.93583,-17.45528,6.170,0.020,0.0
316.62625,31.18472,5.820,0.560,0.0
316.72750,38.74583,5.210,1.180,3.4
316.73042,38.74333,6.030,1.370,3.4
317.14000,-21.19361,5.300,0.010,21.7
316.89000,15.65861,6.340,1.010,0.0
316.65042,47.64833,4.550,1.570,125.0
317.11750,6.98944,6.150,1.660,0.0
317.38750,-20.55639,6.250,0.380,0.0
318.33542,-70.12639,5.020,1.580,125.0
317.39875,-11.37167,4.510,0.940,58.8
317.16208,30.20583,5.590,-0.100,0.0
317.49292,2.94333,6.450,0.370,0.0
317.69542,-9.35389,6.270,1.160,0.0
317.58542,10.13167,4.690,0.260,35.7
317.63000,10.04889,6.070,0.020,100.0
316.59708,71.43194,5.870,0.400,33.3
318.05667,-40.26944,5.830,0.450,23.8
317.63333,22.45472,6.680,0.030,0.0
317.92208,-14.47222,6.480,0.280,0.0
317.49417,45.50250,6.630,-0.160,0.0
318.26292,-39.42528,5.260,0.440,34.5
317.76625,36.29917,6.540,-0.140,0.0
317.56500,53.56333,5.730,-0.120,0.0
317.62917,47.69194,6.460,-0.010,0.0
318.32875,-36.42389,5.960,0.980,0.0
317.37042,63.29556,6.540,-0.130,0.0
318.32208,-27.61944,5.420,1.420,0.0
319.56708,-75.34667,6.630,0.030,0.0
316.37208,78.12639,5.910,-0.070,0.0
317.38333,68.49028,7.330,1.490,500.0
318.94125,-53.26306,5.750,0.190,0.0
318.23417,30.22694,3.200,0.990,37.0
318.37000,15.98250,6.270,0.240,0.0
318.81125,-40.50639,6.210,1.140,0.0
318.56958,-10.60528,6.770,-0.080,0.0
317.95083,59.98639,5.640,0.110,500.0
318.35958,36.63361,6.050,0.210,0.0
318.65417,0.09222,6.380,1.610,0.0
318.77750,-17.34500,6.040,0.960,0.0
318.62042,10.00694,4.490,0.500,17.2
318.94500,-36.21083,6.120,1.370,0.0
319.50125,-64.68167,6.310,-0.070,0.0
318.54292,29.90111,6.170,1.090,0.0
318.90792,-20.65167,5.240,1.170,50.0
318.93708,-15.17139,5.280,1.640,0.0
323.01750,-84.81000,6.450,1.400,0.0
318.69792,38.04556,3.720,0.390,18.2
318.95583,5.24778,3.920,0.530,47.6
319.16500,-1.60778,6.480,0.980,0.0
318.42750,64.40389,6.390,0.600,41.7
319.30625,-13.27889,6.400,0.040,0.0
319.48458,-32.17250,4.710,0.060,30.3
318.90333,47.97361,6.460,-0.150,0.0
319.48875,-17.98528,5.430,-0.120,0.0
319.12333,42.25139,6.430,0.000,0.0
319.56542,-17.46222,7.050,0.340,0.0
319.96667,-53.44972,4.390,0.190,23.3
